,ds,yhat
458,2014-04-04,55501.766292983964
459,2014-04-05,50138.551885447516
460,2014-04-06,47329.3921436547
461,2014-04-07,53480.85515168498
462,2014-04-08,54450.36132053025
463,2014-04-09,54150.577168524345
464,2014-04-10,53627.20446832506
465,2014-04-11,52570.70124955592
466,2014-04-12,47196.76697443137
467,2014-04-13,44401.56699762888
468,2014-04-14,50592.354984475125
469,2014-04-15,51626.56939690729
470,2014-04-16,51416.22302892595
471,2014-04-17,51005.70711168359
472,2014-04-18,50083.546016474334
473,2014-04-19,44862.93387168647
474,2014-04-20,42237.02669451969
475,2014-04-21,48609.646737529336
476,2014-04-22,49834.47278060784
477,2014-04-23,49819.53263651064
478,2014-04-24,49605.116421839586
479,2014-04-25,48875.643485290566
480,2014-04-26,43840.31109593915
481,2014-04-27,41388.49529519565
482,2014-04-28,47920.55752429521
483,2014-04-29,49287.127866103605
484,2014-04-30,49393.678558372696
485,2014-05-01,49278.50407296236
486,2014-05-02,48624.638813150945
487,2014-05-03,43640.53916152298
488,2014-05-04,41215.49941796545
489,2014-05-05,47750.45490500364
490,2014-05-06,49097.24328084462
491,2014-05-07,49163.1384472393
492,2014-05-08,48988.77458090862
493,2014-05-09,48259.993041640795
494,2014-05-10,43188.44100532219
495,2014-05-11,40666.89382923801
496,2014-05-12,47099.957173197145
497,2014-05-13,48343.22286102099
498,2014-05-14,48307.69592534785
499,2014-05-15,48037.61344262574
500,2014-05-16,47224.35527773834
501,2014-05-17,42080.45667022692
502,2014-05-18,39501.340839033124
503,2014-05-19,45893.786392557085
504,2014-05-20,47115.02723772633
505,2014-05-21,47077.13958032498
506,2014-05-22,46824.837656752265
507,2014-05-23,46047.2144947974
508,2014-05-24,40958.25943085272
509,2014-05-25,38452.126523528495
510,2014-05-26,44933.81121644288
511,2014-05-27,46258.30972571503
512,2014-05-28,46335.07823824116
513,2014-05-29,46205.9113384354
514,2014-05-30,45556.77344519561
515,2014-05-31,40598.4122510952
516,2014-06-01,38221.72543114753
517,2014-06-02,44828.53504745809
518,2014-06-03,46270.84123259229
519,2014-06-04,46455.369461982176
520,2014-06-05,46421.528255795594
521,2014-06-06,45853.308788122704
522,2014-06-07,40959.95343061083
523,2014-06-08,38631.362929280986
524,2014-06-09,45268.89551177568
525,2014-06-10,46724.62885113394
526,2014-06-11,46905.89902750362
527,2014-06-12,46853.23365308779
528,2014-06-13,46252.21144222833
529,2014-06-14,41314.0765148138
530,2014-06-15,38931.07880876258
531,2014-06-16,45507.19594337396
532,2014-06-17,46897.30980868471
533,2014-06-18,47011.65460764623
534,2014-06-19,46893.6562603555
535,2014-06-20,46231.69827494771
536,2014-06-21,41239.64519090174
537,2014-06-22,38812.09770142909
538,2014-06-23,45355.03736025368
539,2014-06-24,46724.93647020161
540,2014-06-25,46833.151893691844
541,2014-06-26,46723.72434030003
542,2014-06-27,46085.11946745495
543,2014-06-28,41130.74268175496
544,2014-06-29,38754.20205709883
545,2014-06-30,45359.977104370235
546,2014-07-01,46802.568344943684
547,2014-07-02,46990.94532717576
548,2014-07-03,46966.41311740481
549,2014-07-04,46414.431699325956
550,2014-07-05,41545.21794358945
551,2014-07-06,39249.10207975604
552,2014-07-07,45927.29373398528
553,2014-07-08,47431.12970331192
554,2014-07-09,47666.61829371322
555,2014-07-10,47672.39749181003
556,2014-07-11,47131.63877076169
557,2014-07-12,42252.723762578644
558,2014-07-13,39924.663571437246
559,2014-07-14,46547.9139667093
560,2014-07-15,47973.65718509266
561,2014-07-16,48108.36415214796
562,2014-07-17,47991.753826030494
563,2014-07-18,47308.68136362696
564,2014-07-19,42269.782707814324
565,2014-07-20,39766.84619206519
566,2014-07-21,46203.565653642974
567,2014-07-22,47434.74743125585
568,2014-07-23,47370.78705005503
569,2014-07-24,47055.5345787644
570,2014-07-25,46178.08286570198
571,2014-07-26,40953.308912184
572,2014-07-27,38277.1417189472
573,2014-07-28,44557.21383850687
574,2014-07-29,45651.97167881057
575,2014-07-30,45475.06288381532
576,2014-07-31,45073.12208521474
577,2014-08-01,44137.49126457055
578,2014-08-02,38884.706688160746
579,2014-08-03,36211.72708044306
580,2014-08-04,42526.561193495545
581,2014-08-05,43687.37031537635
582,2014-08-06,43606.864104517554
583,2014-08-07,43330.1106731555
584,2014-08-08,42546.296370973745
585,2014-08-09,37469.26605258429
586,2014-08-10,34992.81696316907
587,2014-08-11,41521.40256264592
588,2014-08-12,42909.319741403444
589,2014-08-13,43065.19553633912
590,2014-08-14,43029.891864918995
591,2014-08-15,42488.36126697011
592,2014-08-16,37650.28198658752
593,2014-08-17,35405.44315557425
594,2014-08-18,42154.53416653934
595,2014-08-19,43748.40965669183
596,2014-08-20,44092.64442962113
597,2014-08-21,44225.495346520984
598,2014-08-22,43829.802018973714
599,2014-08-23,39113.65383185046
600,2014-08-24,36965.793620332384
601,2014-08-25,43786.412022397366
602,2014-08-26,45426.40422303493
603,2014-08-27,45791.904057252155
604,2014-08-28,45922.21346060395
605,2014-08-29,45501.660337824105
606,2014-08-30,40740.213855238595
607,2014-08-31,38528.829147794415
608,2014-09-01,45270.17726563886
609,2014-09-02,46817.83396108727
610,2014-09-03,47080.74419275902
611,2014-09-04,47101.082214201546
612,2014-09-05,46566.04211283092
613,2014-09-06,41688.389467259396
614,2014-09-07,39361.74760066322
615,2014-09-08,45991.275528321974
616,2014-09-09,47432.8122325084
617,2014-09-10,47597.304909965875
618,2014-09-11,47528.64155337937
619,2014-09-12,46915.42294852084
620,2014-09-13,41971.504698231096
621,2014-09-14,39591.28243514759
622,2014-09-15,46180.37676886532
623,2014-09-16,47594.79183894205
624,2014-09-17,47745.36418267872
625,2014-09-18,47675.62788346087
626,2014-09-19,47073.59653060586
627,2014-09-20,42152.358149677115
628,2014-09-21,39805.38827153091
629,2014-09-22,46437.26987561414
630,2014-09-23,47902.88628145256
631,2014-09-24,48111.90268476648
632,2014-09-25,48106.65475315167
633,2014-09-26,47573.97748334497
634,2014-09-27,42725.80318075334
635,2014-09-28,40454.50015407106
636,2014-09-29,47163.60732822878
637,2014-09-30,48707.037566520805
638,2014-10-01,48993.56561508472
639,2014-10-02,49064.719461221204
640,2014-10-03,48606.60881977847
641,2014-10-04,43830.520227492714
642,2014-10-05,41628.25103314006
643,2014-10-06,48402.83822226282
644,2014-10-07,50007.755608580796
645,2014-10-08,50351.39601654853
646,2014-10-09,50474.957894832245
647,2014-10-10,50064.270628805454
648,2014-10-11,45330.38846560933
649,2014-10-12,43164.925630786354
650,2014-10-13,49970.788708881955
651,2014-10-14,51601.37978694285
652,2014-10-15,51965.086783441184
653,2014-10-16,52103.180036707
654,2014-10-17,51701.64890391886
655,2014-10-18,46971.807634434306
656,2014-10-19,44805.64233870698
657,2014-10-20,51606.55429021191
658,2014-10-21,53228.57218033238
659,2014-10-22,53580.84886476659
660,2014-10-23,53705.5608236179
661,2014-10-24,53289.743307628516
662,2014-10-25,48545.8897657652
663,2014-10-26,46367.2868532296
664,2014-10-27,53158.739912517
665,2014-10-28,54775.76140693373
666,2014-10-29,55129.03792788872
667,2014-10-30,55262.29431743927
668,2014-10-31,54864.08843859996
669,2014-11-01,50148.365985205564
670,2014-11-02,48009.74765147352
671,2014-11-03,54854.20477758857
672,2014-11-04,56538.19734838878
673,2014-11-05,56973.091500763534
674,2014-11-06,57202.97670964379
675,2014-11-07,56916.41785822142
676,2014-11-08,52326.973250616895
677,2014-11-09,50328.45249115375
678,2014-11-10,57325.57183401367
679,2014-11-11,59173.082195424104
680,2014-11-12,59780.18807749317
681,2014-11-13,60188.37839690164
682,2014-11-14,60083.20493849988
683,2014-11-15,55674.83966403136
684,2014-11-16,53853.38460724916
685,2014-11-17,61019.591387130706
686,2014-11-18,63024.06457926988
687,2014-11-19,63771.765870020296
688,2014-11-20,64299.93831140172
689,2014-11-21,64289.98440219179
690,2014-11-22,59948.12695429995
691,2014-11-23,58160.82397989321
692,2014-11-24,65325.59197222019
693,2014-11-25,67290.30906542417
694,2014-11-26,67957.81222102996
695,2014-11-27,68363.90503645764
696,2014-11-28,68189.30730952746
697,2014-11-29,63640.372935232
698,2014-11-30,61604.54526858009
699,2014-12-01,68481.20257425238
700,2014-12-02,70120.96370500904
701,2014-12-03,70430.26727395572
702,2014-12-04,70449.34053192631
703,2014-12-05,69864.08922700705
704,2014-12-06,64886.73570430104
705,2014-12-07,62411.17560020628
706,2014-12-08,68843.70749399405
707,2014-12-09,70042.20789277073
708,2014-12-10,69920.56749517066
709,2014-12-11,69526.50801428765
710,2014-12-12,68553.3142247591
